id,observed_on,user_id,user_login,created_at,quality_grade,url,image_url,description,place_guess,latitude,longitude,positional_accuracy,private_latitude,private_longitude,geoprivacy,species_guess,scientific_name,common_name,iconic_taxon_name
229076760,2024-06-20,1613659,teamshrub,2024-07-13 17:58:27 UTC,needs_id,https://www.inaturalist.org/observations/229076760,https://inaturalist-open-data.s3.amazonaws.com/photos/406586517/medium.jpeg,"","Herschel Island – Qikiqtaruk Territorial Park, YT, CA",69.5704583333,-138.9052716667,4,,,,"",Peltigera,pelt lichens,Fungi
229077279,2024-06-20,1613659,teamshrub,2024-07-13 18:00:39 UTC,needs_id,https://www.inaturalist.org/observations/229077279,https://inaturalist-open-data.s3.amazonaws.com/photos/406587380/medium.jpeg,"","Herschel Island – Qikiqtaruk Territorial Park, YT, CA",69.5705633333,-138.9053633333,4,,,,"",Aulacomnium palustre,ribbed bog moss,Plantae
229078807,2024-06-20,1613659,teamshrub,2024-07-13 18:06:40 UTC,needs_id,https://www.inaturalist.org/observations/229078807,https://inaturalist-open-data.s3.amazonaws.com/photos/406589803/medium.jpeg,Pellets,"Herschel Island – Qikiqtaruk Territorial Park, YT, CA",69.5706866667,-138.9051966667,3,,,,"",Lemmini,Typical Lemmings,Mammalia
229104775,2024-06-20,1613659,teamshrub,2024-07-13 20:08:02 UTC,needs_id,https://www.inaturalist.org/observations/229104775,https://inaturalist-open-data.s3.amazonaws.com/photos/406638901/medium.jpeg,Female catkin,"Herschel Island – Qikiqtaruk Territorial Park, YT, CA",69.5712966759,-138.9049083333,26,,,,"",Salix richardsonii,Richardson's willow,Plantae
229104796,2024-06-20,1613659,teamshrub,2024-07-13 20:08:11 UTC,needs_id,https://www.inaturalist.org/observations/229104796,https://inaturalist-open-data.s3.amazonaws.com/photos/406638989/medium.jpeg,"","Herschel Island – Qikiqtaruk Territorial Park, YT, CA",69.5736000059,-138.9031833333,26,,,,"",Oxytropis nigrescens,Blackish Locoweed,Plantae
229104843,2024-06-20,1613659,teamshrub,2024-07-13 20:08:25 UTC,needs_id,https://www.inaturalist.org/observations/229104843,https://inaturalist-open-data.s3.amazonaws.com/photos/406639066/medium.jpeg,"","Herschel Island – Qikiqtaruk Territorial Park, YT, CA",69.5736166759,-138.9031666667,26,,,,"",Pedicularis lanata,Woolly Lousewort,Plantae
229104877,2024-06-20,1613659,teamshrub,2024-07-13 20:08:38 UTC,research,https://www.inaturalist.org/observations/229104877,https://inaturalist-open-data.s3.amazonaws.com/photos/406639148/medium.jpeg,"","Qikiqtaruk (Herschel Island), CA-YT-YT, CA-YT, CA",69.5742116667,-138.903,4,,,,Arctic Lupine,Lupinus arcticus,Arctic Lupine,Plantae
229104937,2024-06-20,1613659,teamshrub,2024-07-13 20:08:55 UTC,needs_id,https://www.inaturalist.org/observations/229104937,https://inaturalist-open-data.s3.amazonaws.com/photos/406639291/medium.jpeg,Lemming nest,"Herschel Island – Qikiqtaruk Territorial Park, Old Crow, YT, CA",69.5762333359,-138.90622,26,,,,"",Lemmini,Typical Lemmings,Mammalia
229104982,2024-06-20,1613659,teamshrub,2024-07-13 20:09:15 UTC,needs_id,https://www.inaturalist.org/observations/229104982,https://inaturalist-open-data.s3.amazonaws.com/photos/406639434/medium.jpeg,Died over winter,"Qikiqtaruk (Herschel Island), CA-YT-YT, CA-YT, CA",69.5762466667,-138.9064633333,3,,,,"",Dicrostonychini,Collared Lemmings,Mammalia
229105114,2024-06-20,1613659,teamshrub,2024-07-13 20:09:44 UTC,needs_id,https://www.inaturalist.org/observations/229105114,https://inaturalist-open-data.s3.amazonaws.com/photos/406673333/medium.jpeg,"","Herschel Island – Qikiqtaruk Territorial Park, Old Crow, YT, CA",69.5765750059,-138.9073783333,26,,,,"",Salix arctica,arctic willow,Plantae
229106377,2024-06-20,1613659,teamshrub,2024-07-13 20:16:27 UTC,research,https://www.inaturalist.org/observations/229106377,https://inaturalist-open-data.s3.amazonaws.com/photos/406642632/medium.jpeg,"","Herschel Island – Qikiqtaruk Territorial Park, Old Crow, YT, CA",69.5773700059,-138.9097133333,26,,,,Cassiope tetragona,Cassiope tetragona,Arctic bell-heather,Plantae
229106420,2024-06-20,1613659,teamshrub,2024-07-13 20:16:41 UTC,needs_id,https://www.inaturalist.org/observations/229106420,https://inaturalist-open-data.s3.amazonaws.com/photos/406642704/medium.jpeg,"","Qikiqtaruk (Herschel Island), CA-YT-YT, CA-YT, CA",69.5775533333,-138.910705,3,,,,"",Dactylina arctica,Arctic Butterfingers Lichen,Fungi
229106471,2024-06-20,1613659,teamshrub,2024-07-13 20:16:57 UTC,needs_id,https://www.inaturalist.org/observations/229106471,https://inaturalist-open-data.s3.amazonaws.com/photos/406642794/medium.jpeg,"","Herschel Island – Qikiqtaruk Territorial Park, Old Crow, YT, CA",69.5775916759,-138.911225,26,,,,"",Salix phlebophylla,Skeletonleaf Willow,Plantae
229106534,2024-06-20,1613659,teamshrub,2024-07-13 20:17:19 UTC,needs_id,https://www.inaturalist.org/observations/229106534,https://inaturalist-open-data.s3.amazonaws.com/photos/406642956/medium.jpeg,"","Qikiqtaruk (Herschel Island), CA-YT-YT, CA-YT, CA",69.5786533333,-138.9040966667,4,,,,"",Oxytropis nigrescens,Blackish Locoweed,Plantae
229106609,2024-06-20,1613659,teamshrub,2024-07-13 20:17:42 UTC,needs_id,https://www.inaturalist.org/observations/229106609,https://inaturalist-open-data.s3.amazonaws.com/photos/406673436/medium.jpeg,"","Herschel Island – Qikiqtaruk Territorial Park, Old Crow, YT, CA",69.5786366759,-138.9040533333,26,,,,"",Pedicularis lanata,Woolly Lousewort,Plantae
229121775,2024-06-20,1613659,teamshrub,2024-07-13 21:32:43 UTC,research,https://www.inaturalist.org/observations/229121775,https://inaturalist-open-data.s3.amazonaws.com/photos/406673756/medium.jpeg,"","Qikiqtaruk (Herschel Island), CA-YT-YT, CA-YT, CA",69.578605,-138.9036866667,3,,,,Woolly Lousewort,Pedicularis lanata,Woolly Lousewort,Plantae
229121973,2024-06-20,1613659,teamshrub,2024-07-13 21:33:34 UTC,needs_id,https://www.inaturalist.org/observations/229121973,https://inaturalist-open-data.s3.amazonaws.com/photos/406674057/medium.jpeg,Footprint,"Herschel Island – Qikiqtaruk Territorial Park, YT, CA",69.5692833359,-138.9003916667,26,,,,"",Vulpes vulpes,Red Fox,Mammalia
229122073,2024-07-08,1613659,teamshrub,2024-07-13 21:34:04 UTC,research,https://www.inaturalist.org/observations/229122073,https://inaturalist-open-data.s3.amazonaws.com/photos/406674101/medium.jpeg,"","Herschel Island – Qikiqtaruk Territorial Park, YT, CA",69.5680616759,-138.9125966667,26,,,,Glaucous Gull,Larus hyperboreus,Glaucous Gull,Aves
229122302,2024-07-02,1613659,teamshrub,2024-07-13 21:34:57 UTC,research,https://www.inaturalist.org/observations/229122302,https://inaturalist-open-data.s3.amazonaws.com/photos/406674477/medium.jpeg,"","Herschel Island – Qikiqtaruk Territorial Park, Old Crow, YT, CA",69.5842750059,-138.9267883333,26,,,,Pomarine Jaeger,Stercorarius pomarinus,Pomarine Jaeger,Aves
229122405,2024-07-08,1613659,teamshrub,2024-07-13 21:35:12 UTC,research,https://www.inaturalist.org/observations/229122405,https://inaturalist-open-data.s3.amazonaws.com/photos/406674593/medium.jpeg,"","Mackenzie Bay, YT, CA",69.5678166759,-138.9123383333,26,,,,Mandt's Guillemot,Cepphus grylle mandtii,Mandt's Guillemot,Aves
229122597,2024-07-04,1613659,teamshrub,2024-07-13 21:35:33 UTC,research,https://www.inaturalist.org/observations/229122597,https://inaturalist-open-data.s3.amazonaws.com/photos/406674788/medium.jpeg,"","Thetis Bay, YT, CA",69.5696550075,-138.9153583333,34,,,,Northern Common Eider,Somateria mollissima borealis,Northern Common Eider,Aves
229122746,2024-07-06,1613659,teamshrub,2024-07-13 21:36:04 UTC,research,https://www.inaturalist.org/observations/229122746,https://inaturalist-open-data.s3.amazonaws.com/photos/406674977/medium.jpeg,"","Mackenzie Bay, YT, CA",69.5677866775,-138.91382,34,,,,Black Guillemot,Cepphus grylle mandtii,Mandt's Guillemot,Aves
229154080,2024-07-13,8250257,gina_mamayauk,2024-07-14 00:41:47 UTC,research,https://www.inaturalist.org/observations/229154080,https://static.inaturalist.org/photos/406733182/medium.jpeg,"Inuvialuktun: tuktu

Solo male, presumed to be at Simpson Point escaping bugs on a hot calm day. Trotting back and forth all day.","Herschel Island, YT, Canada",69.5679678228,-138.9195425436,198,,,,Caribou,Rangifer tarandus,Caribou,Mammalia
229158028,2024-07-13,5339023,elias_bowman,2024-07-14 01:09:17 UTC,needs_id,https://www.inaturalist.org/observations/229158028,https://static.inaturalist.org/photos/406741138/medium.jpeg,"","Nanuk Pl, Inuvik, NT, CA",68.35685,-133.707445,5,,,,"",Salix alaxensis,Alaska willow,Plantae
229188685,2024-07-13,8250257,gina_mamayauk,2024-07-14 04:54:29 UTC,research,https://www.inaturalist.org/observations/229188685,https://static.inaturalist.org/photos/406800551/medium.jpeg,,"Herschel Island, YT, Canada",69.5680715997,-138.9150928997,,,,,Oysterplant,Mertensia maritima,Oysterplant,Plantae
229189894,2024-07-13,8250257,gina_mamayauk,2024-07-14 05:04:21 UTC,needs_id,https://www.inaturalist.org/observations/229189894,https://static.inaturalist.org/photos/406802557/medium.jpeg,,"Herschel Island, YT, Canada",69.5680715997,-138.9150928997,,,,,False Chamomile,Tripleurospermum maritimum phaeocephalum,False Chamomile,Plantae
229191169,2024-07-13,8250257,gina_mamayauk,2024-07-14 05:15:28 UTC,research,https://www.inaturalist.org/observations/229191169,https://static.inaturalist.org/photos/406804814/medium.jpeg,Inuvialuktun: iviuyat,"Herschel Island, YT, Canada",69.5680430997,-138.9128820997,,,,,Sea Sandwort,Honckenya peploides,Sea Sandwort,Plantae
229191938,2024-07-13,160274,camerondeckert,2024-07-14 05:22:11 UTC,research,https://www.inaturalist.org/observations/229191938,,"","Yukon, CA-YT, CA",60.113329304,-137.0305261978,4,,,,Hermit Thrush,Catharus guttatus,Hermit Thrush,Aves
229336196,2024-07-14,8250257,gina_mamayauk,2024-07-14 19:36:45 UTC,needs_id,https://www.inaturalist.org/observations/229336196,https://static.inaturalist.org/photos/407070072/medium.jpeg,Inuvialuktun: qipliqiat ,"Old Crow, YT Y0B 1N0, Canada",69.5805177997,-138.8928118,,,,,Arctic Poppy,Papaver radicatum,Arctic Poppy,Plantae
229336601,2024-07-14,8250257,gina_mamayauk,2024-07-14 19:39:11 UTC,needs_id,https://www.inaturalist.org/observations/229336601,https://static.inaturalist.org/photos/407071173/medium.jpeg,,"Herschel Island, YT, Canada",69.5683972,-138.909847,,,,,Fourleaf Mare's-tail,Hippuris tetraphylla,Fourleaf Mare's-tail,Plantae
229338624,2024-07-14,8250257,gina_mamayauk,2024-07-14 19:48:24 UTC,research,https://www.inaturalist.org/observations/229338624,https://static.inaturalist.org/photos/407075642/medium.jpeg,Inuvialuktun: iguttait nakait,"Old Crow, YT Y0B 1N0, Canada",69.580475,-138.8895511997,,,,,Elegant Paintbrush,Castilleja elegans,Elegant Paintbrush,Plantae
229340279,2024-07-14,8250257,gina_mamayauk,2024-07-14 19:55:52 UTC,needs_id,https://www.inaturalist.org/observations/229340279,https://static.inaturalist.org/photos/407079371/medium.jpeg,Inuvialuktun: Quaqqat,"Old Crow, YT Y0B 1N0, Canada",69.5758421997,-138.8901492997,,,,,Arctic Dock,Rumex arcticus,Arctic Dock,Plantae
229346050,2024-07-14,8250257,gina_mamayauk,2024-07-14 20:21:04 UTC,research,https://www.inaturalist.org/observations/229346050,https://static.inaturalist.org/photos/407090702/medium.jpeg,"Inuvialuktun: haviligaaluk

8 ducklings and one adult female","Old Crow, YT Y0B 1N0, Canada",69.5740630488,-138.8962740451,315,,,,Green-winged Teal,Anas crecca,Green-winged Teal,Aves
229347089,2024-07-14,8250257,gina_mamayauk,2024-07-14 20:26:12 UTC,research,https://www.inaturalist.org/observations/229347089,https://static.inaturalist.org/photos/407093062/medium.jpeg,"Inuvialuktun: ukpik

One young in each of two different places on the same hillside, where 7 eggs were found in one nest earlier in the year. Two adults near protecting nest","Old Crow, YT Y0B 1N0, Canada",69.5841424941,-138.8933903351,262,,,,Snowy Owl,Bubo scandiacus,Snowy Owl,Aves
229414430,2024-07-13,160274,camerondeckert,2024-07-15 02:37:36 UTC,research,https://www.inaturalist.org/observations/229414430,,"","Yukon, CA-YT, CA",60.1136679054,-137.0308575021,4,,,,Northern Waterthrush,Parkesia noveboracensis,Northern Waterthrush,Aves
229414449,2024-07-13,160274,camerondeckert,2024-07-15 02:37:39 UTC,research,https://www.inaturalist.org/observations/229414449,,"","Yukon, CA-YT, CA",60.1174986841,-137.031604705,4,,,,Chilkat Sooty Fox Sparrow,Passerella iliaca chilcatensis,Chilkat Sooty Fox Sparrow,Aves
229414470,2024-07-13,160274,camerondeckert,2024-07-15 02:37:49 UTC,research,https://www.inaturalist.org/observations/229414470,https://inaturalist-open-data.s3.amazonaws.com/photos/407222983/medium.jpeg,"","Yukon, CA-YT, CA",60.1070430605,-136.9442835439,24,,,,McKay's Western Bumble Bee,Bombus mckayi,McKay's Western Bumble Bee,Insecta
229414493,2024-07-13,160274,camerondeckert,2024-07-15 02:37:57 UTC,needs_id,https://www.inaturalist.org/observations/229414493,https://inaturalist-open-data.s3.amazonaws.com/photos/407223036/medium.jpeg,"","Dalton Post Rd, Haines Junction, YT, CA",60.1164055,-137.0333416667,4,,,,"",Symphyta,"Sawflies, Horntails, and Wood Wasps",Insecta
229414550,2024-07-14,160274,camerondeckert,2024-07-15 02:38:16 UTC,research,https://www.inaturalist.org/observations/229414550,,"","Yukon, CA-YT, CA",60.0881189062,-137.0890045062,4,,,,Greater Yellowlegs,Tringa melanoleuca,Greater Yellowlegs,Aves
229414555,2024-07-14,160274,camerondeckert,2024-07-15 02:38:20 UTC,research,https://www.inaturalist.org/observations/229414555,,"","Yukon, CA-YT, CA",60.0895089918,-137.0909399717,4,,,,Greater Yellowlegs,Tringa melanoleuca,Greater Yellowlegs,Aves
229414560,2024-07-14,160274,camerondeckert,2024-07-15 02:38:23 UTC,research,https://www.inaturalist.org/observations/229414560,,"","Yukon, CA-YT, CA",60.0895873822,-137.0868127,4,,,,Lesser Yellowlegs,Tringa flavipes,Lesser Yellowlegs,Aves
229417230,2024-07-14,160274,camerondeckert,2024-07-15 02:56:36 UTC,research,https://www.inaturalist.org/observations/229417230,https://inaturalist-open-data.s3.amazonaws.com/photos/407228646/medium.jpeg,"","Haines Junction, YT, CA",60.0864028333,-137.0895833333,4,,,,Moose,Alces alces,Moose,Mammalia
229417744,2024-07-14,160274,camerondeckert,2024-07-15 03:00:39 UTC,research,https://www.inaturalist.org/observations/229417744,https://inaturalist-open-data.s3.amazonaws.com/photos/407229632/medium.jpeg,"","Haines Junction, YT, CA",60.0892555,-137.0873111667,11,,,,trembling aspen,Populus tremuloides,trembling aspen,Plantae
229417759,2024-07-14,160274,camerondeckert,2024-07-15 03:00:53 UTC,research,https://www.inaturalist.org/observations/229417759,https://inaturalist-open-data.s3.amazonaws.com/photos/407229659/medium.jpeg,"","Haines Junction, YT, CA",60.0890833333,-137.0897361667,4,,,,Lake Darner,Aeshna eremita,Lake Darner,Insecta
229418101,2024-07-14,160274,camerondeckert,2024-07-15 03:02:27 UTC,research,https://www.inaturalist.org/observations/229418101,https://inaturalist-open-data.s3.amazonaws.com/photos/407230506/medium.jpeg,"","Haines Junction, YT, CA",60.0890055,-137.08905,4,,,,Sedge Darner,Aeshna juncea,Sedge Darner,Insecta
229418369,2024-07-14,160274,camerondeckert,2024-07-15 03:04:21 UTC,research,https://www.inaturalist.org/observations/229418369,https://inaturalist-open-data.s3.amazonaws.com/photos/407230568/medium.jpeg,"","Haines Junction, YT, CA",60.0889888333,-137.0890805,4,,,,Lake Darner,Aeshna eremita,Lake Darner,Insecta
229418577,2024-07-14,160274,camerondeckert,2024-07-15 03:05:57 UTC,needs_id,https://www.inaturalist.org/observations/229418577,https://inaturalist-open-data.s3.amazonaws.com/photos/407231444/medium.jpeg,Likely black ,"Haines Junction, YT, CA",60.0852888333,-137.0888055,4,,,,"",Ursus,Holarctic Bears,Mammalia
229418741,2024-07-14,160274,camerondeckert,2024-07-15 03:07:21 UTC,research,https://www.inaturalist.org/observations/229418741,https://inaturalist-open-data.s3.amazonaws.com/photos/407231531/medium.jpeg,"","Haines Junction, YT, CA",60.0845333333,-137.0882111667,4,,,,Ringed Emerald,Somatochlora albicincta,Ringed Emerald,Insecta
229419036,2024-07-14,160274,camerondeckert,2024-07-15 03:09:35 UTC,research,https://www.inaturalist.org/observations/229419036,https://inaturalist-open-data.s3.amazonaws.com/photos/407232611/medium.jpeg,"","Haines Junction, YT, CA",60.0844305,-137.0883333333,4,,,,Ringed Emerald,Somatochlora albicincta,Ringed Emerald,Insecta
229419203,2024-07-13,160274,camerondeckert,2024-07-15 03:10:50 UTC,needs_id,https://www.inaturalist.org/observations/229419203,https://inaturalist-open-data.s3.amazonaws.com/photos/407232520/medium.jpeg,"","Haines Junction, YT, CA",60.0035666667,-136.85617,3,,,,"",Rosa acicularis,Prickly Wild Rose,Plantae
229419302,2024-07-13,160274,camerondeckert,2024-07-15 03:11:27 UTC,research,https://www.inaturalist.org/observations/229419302,https://inaturalist-open-data.s3.amazonaws.com/photos/407232998/medium.jpeg,"","Haines Junction, YT, CA",60.0023388833,-136.8579716667,4,,,,common cowparsnip,Heracleum maximum,common cowparsnip,Plantae
229419475,2024-07-13,160274,camerondeckert,2024-07-15 03:12:44 UTC,needs_id,https://www.inaturalist.org/observations/229419475,https://inaturalist-open-data.s3.amazonaws.com/photos/407233059/medium.jpeg,"","Dalton Post Rd, Haines Junction, YT, CA",60.1175278333,-137.0315695,4,,,,"",Picea glauca,white spruce,Plantae
229419791,2024-07-13,160274,camerondeckert,2024-07-15 03:15:08 UTC,research,https://www.inaturalist.org/observations/229419791,https://inaturalist-open-data.s3.amazonaws.com/photos/407233904/medium.jpeg,"","Haines Junction, YT, CA",60.00245555,-136.858125,4,,,,Arctic Butterbur,Petasites frigidus,Arctic Butterbur,Plantae
229419840,2024-07-13,160274,camerondeckert,2024-07-15 03:15:44 UTC,needs_id,https://www.inaturalist.org/observations/229419840,https://inaturalist-open-data.s3.amazonaws.com/photos/407234066/medium.jpeg,"","Haines Junction, YT, CA",60.0024833333,-136.8576966667,4,,,,pixie cup and reindeer lichens,Cladonia,pixie cup and reindeer lichens,Fungi
229420030,2024-07-13,160274,camerondeckert,2024-07-15 03:16:43 UTC,research,https://www.inaturalist.org/observations/229420030,https://inaturalist-open-data.s3.amazonaws.com/photos/407234372/medium.jpeg,"","Blanchard River Rd, Haines Junction, YT, CA",60.0019222167,-136.852875,4,,,,Alaska Indian-paintbrush,Castilleja unalaschcensis,Alaska Indian-paintbrush,Plantae
229420229,2024-07-13,160274,camerondeckert,2024-07-15 03:18:44 UTC,needs_id,https://www.inaturalist.org/observations/229420229,https://inaturalist-open-data.s3.amazonaws.com/photos/407234873/medium.jpeg,"","Haines Junction, YT, CA",60.1178555,-137.0311138333,4,,,,"",Aconitum delphiniifolium,Larkspurleaf Monkshood,Plantae
229420318,2024-07-13,160274,camerondeckert,2024-07-15 03:19:23 UTC,research,https://www.inaturalist.org/observations/229420318,https://inaturalist-open-data.s3.amazonaws.com/photos/407235399/medium.jpeg,"","Haines Junction, YT, CA",60.1176861667,-137.031175,4,,,,Little Yellow Rattle,Rhinanthus groenlandicus,Little Yellow Rattle,Plantae
229420556,2024-07-13,160274,camerondeckert,2024-07-15 03:20:57 UTC,research,https://www.inaturalist.org/observations/229420556,https://inaturalist-open-data.s3.amazonaws.com/photos/407235468/medium.jpeg,"","Dalton Post Rd, Haines Junction, YT, CA",60.1174083333,-137.0323028333,4,,,,Twinflower,Linnaea borealis,Twinflower,Plantae
229420596,2024-07-13,160274,camerondeckert,2024-07-15 03:21:16 UTC,research,https://www.inaturalist.org/observations/229420596,https://inaturalist-open-data.s3.amazonaws.com/photos/407235822/medium.jpeg,"","Dalton Post Rd, Haines Junction, YT, CA",60.1167138333,-137.0330055,4,,,,Moose,Alces alces,Moose,Mammalia
229420771,2024-07-13,160274,camerondeckert,2024-07-15 03:22:21 UTC,research,https://www.inaturalist.org/observations/229420771,https://inaturalist-open-data.s3.amazonaws.com/photos/407235887/medium.jpeg,"","Haines Junction, YT, CA",60.1178471667,-137.0304555,4,,,,Bog Labrador Tea,Rhododendron groenlandicum,Bog Labrador Tea,Plantae
229420977,2024-07-13,160274,camerondeckert,2024-07-15 03:23:44 UTC,research,https://www.inaturalist.org/observations/229420977,https://inaturalist-open-data.s3.amazonaws.com/photos/407236401/medium.jpeg,"","Haines Junction, YT, CA",60.1177055,-137.0312055,4,,,,black crowberry,Empetrum nigrum,black crowberry,Plantae
229420996,2024-07-13,160274,camerondeckert,2024-07-15 03:23:59 UTC,needs_id,https://www.inaturalist.org/observations/229420996,https://inaturalist-open-data.s3.amazonaws.com/photos/407236449/medium.jpeg,"","Haines Junction, YT, CA",60.1179555,-137.0302888333,4,,,,"",Equisetum pratense,meadow horsetail,Plantae
229421207,2024-07-13,160274,camerondeckert,2024-07-15 03:26:10 UTC,research,https://www.inaturalist.org/observations/229421207,https://inaturalist-open-data.s3.amazonaws.com/photos/407236985/medium.jpeg,Verified by taste test ,"Yukon, CA-YT, CA",60.0949191354,-137.0360619946,3,,,,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia
229421715,2024-07-13,160274,camerondeckert,2024-07-15 03:28:44 UTC,needs_id,https://www.inaturalist.org/observations/229421715,https://inaturalist-open-data.s3.amazonaws.com/photos/407238085/medium.jpeg,"","Haines Junction, YT, CA",60.1183888333,-137.0299528333,4,,,,"",Gloeophyllum,,Fungi
229442862,2024-07-14,160274,camerondeckert,2024-07-15 06:49:38 UTC,needs_id,https://www.inaturalist.org/observations/229442862,https://inaturalist-open-data.s3.amazonaws.com/photos/407280703/medium.jpeg,"","Haines Junction, YT, CA",60.0896773861,-137.0873966598,37,,,,"",Enallagma boreale,Boreal Bluet,Insecta
229507416,2024-07-13,160274,camerondeckert,2024-07-15 15:07:22 UTC,research,https://www.inaturalist.org/observations/229507416,https://inaturalist-open-data.s3.amazonaws.com/photos/407396117/medium.jpeg,"","Haines Junction, YT, CA",60.0035388833,-136.8560333333,3,,,,woolly cranesbill,Geranium erianthum,woolly cranesbill,Plantae
229507808,2024-07-13,160274,camerondeckert,2024-07-15 15:09:54 UTC,needs_id,https://www.inaturalist.org/observations/229507808,https://inaturalist-open-data.s3.amazonaws.com/photos/407396286/medium.jpeg,"","Haines Junction, YT, CA",60.0036722167,-136.8556966667,4,,,,"",Botrychium lunaria,common moonwort,Plantae
229508531,2024-07-13,160274,camerondeckert,2024-07-15 15:13:56 UTC,research,https://www.inaturalist.org/observations/229508531,https://inaturalist-open-data.s3.amazonaws.com/photos/407397788/medium.jpeg,"","Haines Junction, YT, CA",60.0027388833,-136.858275,4,,,,Western Meadow-rue,Thalictrum occidentale,Western Meadow-rue,Plantae
229509033,2024-07-13,160274,camerondeckert,2024-07-15 15:16:38 UTC,research,https://www.inaturalist.org/observations/229509033,https://inaturalist-open-data.s3.amazonaws.com/photos/407398830/medium.jpeg,"","Dalton Post Rd, Haines Junction, YT, CA",60.1166721667,-137.0329445,4,,,,fireweed,Chamaenerion angustifolium,fireweed,Plantae
229509130,2024-07-13,160274,camerondeckert,2024-07-15 15:17:07 UTC,research,https://www.inaturalist.org/observations/229509130,https://inaturalist-open-data.s3.amazonaws.com/photos/407398988/medium.jpeg,"","Dalton Post Spur Rd, Haines Junction, YT, CA",60.1135138333,-137.0303333333,4,,,,shrubby cinquefoil,Dasiphora fruticosa,shrubby cinquefoil,Plantae
229509305,2024-07-13,160274,camerondeckert,2024-07-15 15:17:56 UTC,research,https://www.inaturalist.org/observations/229509305,https://inaturalist-open-data.s3.amazonaws.com/photos/407399261/medium.jpeg,"","Dalton Post Spur Rd, Haines Junction, YT, CA",60.1135833333,-137.0303945,4,,,,Dwarf Fireweed,Chamaenerion latifolium,Dwarf Fireweed,Plantae
229509383,2024-07-13,160274,camerondeckert,2024-07-15 15:18:11 UTC,research,https://www.inaturalist.org/observations/229509383,https://inaturalist-open-data.s3.amazonaws.com/photos/407399336/medium.jpeg,"","Dalton Post Spur Rd, Haines Junction, YT, CA",60.1136055,-137.0301666667,4,,,,Moose,Alces alces,Moose,Mammalia
229509657,2024-07-13,160274,camerondeckert,2024-07-15 15:19:47 UTC,research,https://www.inaturalist.org/observations/229509657,https://inaturalist-open-data.s3.amazonaws.com/photos/407399924/medium.jpeg,"","Dalton Post Spur Rd, Haines Junction, YT, CA",60.11415,-137.028825,8,,,,Canadian bunchberry,Cornus canadensis,bunchberry,Plantae
229509885,2024-07-13,160274,camerondeckert,2024-07-15 15:21:22 UTC,research,https://www.inaturalist.org/observations/229509885,https://inaturalist-open-data.s3.amazonaws.com/photos/407400563/medium.jpeg,"","Dalton Post Rd, Haines Junction, YT, CA",60.1163971667,-137.0332945,9,,,,Northern Comandra,Geocaulon lividum,Northern Comandra,Plantae
229509960,2024-07-13,160274,camerondeckert,2024-07-15 15:21:45 UTC,research,https://www.inaturalist.org/observations/229509960,https://inaturalist-open-data.s3.amazonaws.com/photos/407400730/medium.jpeg,"","Dalton Post Spur Rd, Haines Junction, YT, CA",60.1139195,-137.0302111667,4,,,,balsam poplar,Populus balsamifera,balsam poplar,Plantae
229587091,2024-07-13,160274,camerondeckert,2024-07-15 22:11:59 UTC,research,https://www.inaturalist.org/observations/229587091,https://inaturalist-open-data.s3.amazonaws.com/photos/407545392/medium.jpeg,"","Haines Junction, YT, CA",60.1187945,-137.0300445,4,,,,common juniper,Juniperus communis,common juniper,Plantae
229587457,2024-07-13,160274,camerondeckert,2024-07-15 22:14:23 UTC,needs_id,https://www.inaturalist.org/observations/229587457,https://inaturalist-open-data.s3.amazonaws.com/photos/407546855/medium.jpeg,"","Haines Junction, YT, CA",60.1192445,-137.0305166667,4,,,,"",Cladonia fimbriata,Trumpet Lichen,Fungi
229587804,2024-07-14,160274,camerondeckert,2024-07-15 22:16:43 UTC,needs_id,https://www.inaturalist.org/observations/229587804,https://inaturalist-open-data.s3.amazonaws.com/photos/407546894/medium.jpeg,Not great pics ,"Haines Junction, YT, CA",60.0860583333,-137.088975,4,,,,"",Eriophorum viridicarinatum,green-keeled cottongrass,Plantae
229612311,2024-07-12,861638,anyagbee,2024-07-16 00:58:35 UTC,needs_id,https://www.inaturalist.org/observations/229612311,https://inaturalist-open-data.s3.amazonaws.com/photos/407594204/medium.jpeg,"","Haines Junction, YT, CA",61.0040972167,-138.4184716667,3,,,,"",Populus balsamifera,balsam poplar,Plantae
229621095,2024-07-15,8250257,gina_mamayauk,2024-07-16 02:03:33 UTC,research,https://www.inaturalist.org/observations/229621095,https://static.inaturalist.org/photos/407612769/medium.jpeg,"Inuvialuktun: qaaktaq

Spawning. Some samples collected for DFO","Herschel Island, YT, Canada",69.5694440421,-138.9170728996,157,,,,Pacific Capelin,Mallotus catervarius,Pacific Capelin,Actinopterygii
